Time(s),MotorTorque(Nm),FutekTorque(Nm),DesiredTorque(Nm),MotorCurrent(A),TorqueforKtau(Nm),FutekforKtau(Nm)
0.0,-0.2683367133140564,1.3884059237906408,4.7206878662109375e-05,0.4483169601737967,2.464667320251465,2.688970949019181
0.02,-0.04385445639491081,1.3663453654430906,0.17216730117797852,1.4754517461423684,8.111443519592285,8.095348433252981
0.04,-0.05077139288187027,1.3942675009636407,0.3162651062011719,4.657488901762246,25.605010986328125,26.554420464027878
0.06,0.2799672484397888,1.3592584131126106,0.44441795349121094,6.356767364652942,34.946964263916016,38.88678088810358
0.08,0.45965299010276794,1.4310700726853607,0.6040325164794922,8.072473533772477,44.37923049926758,48.62225767048658
0.1,0.7633624076843262,1.4653120778623907,0.7664217948913574,9.822200840649144,53.998531341552734,58.03444634543908
0.12000000000000001,0.7895147204399109,1.4555150566942707,0.9197535514831543,11.524647578371557,63.35790252685547,67.38122695175949
0.14,1.0235035419464111,1.5050579419987506,1.086501121520996,13.274499784387448,72.97789001464844,77.35627490667909
0.16,1.010830283164978,1.4791962198973907,1.2128009796142578,,,
0.18,1.2089762687683105,1.5586961028406308,1.3481602668762207,,,
0.19999999999999998,1.3389064073562622,1.6231892174400007,1.5032763481140137,,,
0.21999999999999997,1.7939943075180054,1.5997744401406906,1.6608476638793945,,,
0.23999999999999996,1.7945071458816528,1.5303374206246707,1.7887482643127441,,,
0.25999999999999995,1.7066078186035156,1.5212639905544207,1.9502267837524414,,,
0.27999999999999997,1.9450538158416748,1.5371666853665706,2.110373020172119,,,
0.3,1.955706000328064,1.4671354621916706,2.2394189834594727,,,
0.32,2.2716801166534424,1.4855068475939406,2.3976058959960938,,,
0.34,2.4198474884033203,0.7174070143536126,2.557745933532715,,,
0.36000000000000004,1.263414740562439,0.7508824805013407,2.6852622032165527,,,
0.38000000000000006,0.4480864405632019,1.1260544073214926,2.8457655906677246,,,
0.4000000000000001,0.45887431502342224,1.4188587253972906,3.00537109375,,,
0.4200000000000001,0.7616615891456604,1.4048071407941907,3.1412353515625,,,
