Time(s),MotorTorque(Nm),FutekTorque(Nm),MotorCurrent(A),TorqueforKtau(Nm),FutekforKtau(Nm)
0.0,0.0,2.3028472018285906,0.005349620908230275,0.00029690396040678025,0.022927397595358407
0.01,-0.33094313740730286,2.2505485815315307,1.7916296194265555,0.09943544387817382,0.039768330742933206
0.02,-0.23441508412361145,2.2521958249774805,3.4745073748064472,0.19283515930175782,0.16881755748970823
0.03,-0.14116418361663818,2.2353069586765604,5.526190405493384,0.3067035675048828,0.2804920300470332
0.03,-0.08249866962432861,2.2334335590347405,7.387975056966146,0.4100326156616211,0.38234809445367623
0.04,-0.09415363520383835,2.1726296173806405,9.230401666314753,0.5122872924804688,0.5250078957851363
0.05,-0.022975485771894455,2.2157917448220603,9.218980256501618,0.5116534042358398,0.5260469584669203
0.060000000000000005,-0.027987634763121605,2.1970022966442304,11.095996203723255,0.6158277893066406,0.6316078745320362
0.07,-0.04529920220375061,2.1599703068584306,12.99104982668215,0.7210032653808593,0.6798678507602612
0.08,-0.020033570006489754,2.1996694175504405,13.965143427118525,0.7750654602050782,0.7946387658811231
0.09,-0.05067622661590576,2.1676449391113706,16.691330918320666,0.9263688659667969,0.9050544726233942
0.09999999999999999,-0.0254809632897377,2.2029927176115205,17.821214005753802,0.989077377319336,0.9893962727372533
0.10999999999999999,-0.05739673599600792,2.1485021218774905,20.329011109498172,1.1282601165771484,1.127317568993243
0.11999999999999998,-0.07580715417861938,2.1663798778906704,21.759451101492118,1.2076495361328126,1.1778065754813132
0.12999999999999998,-0.0707235187292099,2.2207546773032605,,,
0.13999999999999999,-0.03842855244874954,2.1648397324509503,,,
0.15,-0.04168352112174034,2.2611202963994805,,,
0.16,-0.09264129400253296,2.1477812490031205,,,
0.17,-0.07927607744932175,2.1863588206756703,,,
0.18000000000000002,-0.018028374761343002,2.1675041351336506,,,
0.19000000000000003,-0.050268374383449554,2.1713134535579903,,,
0.20000000000000004,-0.05612567812204361,2.2144864538934406,,,
0.21000000000000005,-0.06598933786153793,2.2000227866065005,,,
0.22000000000000006,-0.01410961989313364,2.2206269207983804,,,
0.23000000000000007,0.05422250181436539,2.2590017129972204,,,
0.24000000000000007,-0.030006876215338707,2.2118807648385106,,,
0.25000000000000006,-0.01821388676762581,2.2100649915350603,,,
0.26000000000000006,-0.026945460587739944,2.1239201394037703,,,
0.2700000000000001,-0.0028098684269934893,2.1655285302879204,,,
0.2800000000000001,-0.02211713418364525,2.1426345646127705,,,
0.2900000000000001,0.008654788136482239,2.1987914313573107,,,
0.3000000000000001,-0.025679150596261024,2.1318220151420006,,,
0.3100000000000001,-0.011288014240562916,2.1560207281010606,,,
0.3200000000000001,-0.017351601272821426,2.2053608339318305,,,
0.3300000000000001,-0.02129117213189602,2.2525997529907906,,,
0.34000000000000014,-0.006385602988302708,2.1644575502257006,,,
0.35000000000000014,0.012670011259615421,2.2491024866251905,,,
0.36000000000000015,-0.012520397081971169,2.2546873486450605,,,
0.37000000000000016,0.004160159733146429,2.2335689265654404,,,
0.38000000000000017,-0.02106739953160286,2.2454491942302206,,,
0.3900000000000002,-0.007810273207724094,2.1879892111358705,,,
0.4000000000000002,0.007105802185833454,2.1933778174184506,,,
0.4100000000000002,0.01928364485502243,2.1093580724258403,,,
0.4200000000000002,0.0038517878856509924,2.1576750389281303,,,
0.4300000000000002,-0.00584509689360857,2.2295339955899305,,,
0.4400000000000002,0.03428564965724945,2.1278882020809804,,,
0.45000000000000023,0.029690396040678024,2.2927397595358405,,,
0.46000000000000024,0.02339904196560383,2.2420253198993403,,,
0.47000000000000025,0.009246326051652431,2.2539083057876206,,,
0.48000000000000026,0.009344388730823994,2.1115853847684205,,,
0.49000000000000027,-0.007656852714717388,2.2148811399468205,,,
0.5000000000000002,0.004878304433077574,2.1783036371315805,,,
0.5100000000000002,-0.0028290124610066414,2.1799345712364806,,,
0.5200000000000002,-0.008340227417647839,2.1591667999894106,,,
0.5300000000000002,0.023101234808564186,2.0534708534533004,,,
0.5400000000000003,0.01074559148401022,2.3038659919994506,,,
0.5500000000000003,0.009696116670966148,2.1275848483374706,,,
0.5600000000000003,-0.002066399436444044,2.2181756268387205,,,
0.5700000000000003,-0.03710753098130226,2.2050069212310706,,,
0.5800000000000003,0.022366249933838844,2.1711367690299603,,,
0.5900000000000003,-0.006312817335128784,2.3765991293414706,,,
0.6000000000000003,-0.013560915365815163,2.1732798164437903,,,
0.6100000000000003,-0.04559949412941933,2.2384231301063204,,,
0.6200000000000003,-0.012675718404352665,2.1862131238956306,,,
0.6300000000000003,-0.021182984113693237,2.1914620134899003,,,
0.6400000000000003,0.01619339920580387,2.1471571448856506,,,
0.6500000000000004,-0.012712960131466389,2.2928234808198904,,,
0.6600000000000004,0.018835369497537613,2.1303960350896105,,,
0.6700000000000004,-0.034110087901353836,2.2098247005769407,,,
0.6800000000000004,-0.004048788920044899,2.1712188593799104,,,
0.6900000000000004,0.0790407732129097,2.1497448936654204,,,
0.7000000000000004,-0.011760895140469074,2.1841782617774204,,,
0.7100000000000004,0.03755404055118561,2.1797100459747005,,,
0.7200000000000004,0.008129389025270939,2.1289591821432006,,,
0.7300000000000004,-0.029512323439121246,2.2009045783125507,,,
0.7400000000000004,0.03880177438259125,2.2049422275115806,,,
0.7500000000000004,-0.026415009051561356,2.1805510643281303,,,
0.7600000000000005,0.005757870618253946,2.2489785356332206,,,
0.7700000000000005,0.0044832187704741955,2.2632948752060105,,,
0.7800000000000005,-0.02397916279733181,2.2091119823731007,,,
0.7900000000000005,-0.0020043340045958757,2.2479755111587103,,,
0.8000000000000005,-0.018392179161310196,2.1815660489860806,,,
0.8100000000000005,-0.010702422820031643,2.2311143707375707,,,
0.8200000000000005,-0.007010575849562883,2.1200673294033003,,,
0.8200000000000005,0.0077843135222792625,2.2324028086804404,,,
0.8300000000000005,-0.019986459985375404,2.1520716929884105,,,
0.8400000000000005,0.011036553420126438,2.1667952224427203,,,
0.8400000000000005,-0.009440531954169273,2.2646333284614304,,,
0.8500000000000005,-0.007400785572826862,2.2055625261161405,,,
0.8600000000000005,0.17466214299201965,2.0874834405662503,,,
0.8700000000000006,0.39578378200531006,2.0989255306015107,,,
0.8800000000000006,0.5183498859405518,2.1134609589890605,,,
0.8900000000000006,0.5758941769599915,2.0880597039499804,,,
0.9000000000000006,0.8049249649047852,2.0590736557483305,,,
0.9100000000000006,0.810725748538971,1.9960059775566403,,,
0.9200000000000006,1.1016839742660522,2.0312080592767505,,,
0.9300000000000006,1.0933911800384521,2.0222254178716703,,,
0.9400000000000006,1.3550703525543213,1.9075114930248804,,,
0.9500000000000006,1.5596364736557007,1.9432039422658707,,,
0.9600000000000006,1.8000171184539795,1.8715651617082405,,,
0.9700000000000006,1.9861618280410767,1.9601047687502207,,,
0.9800000000000006,2.143057346343994,2.0016131290092707,,,
0.9900000000000007,2.3678767681121826,1.9700735816440607,,,
1.0000000000000007,2.5143821239471436,2.1146227277164504,,,
1.0100000000000007,2.7859184741973877,2.1430270760873404,,,
1.0200000000000007,2.857658624649048,2.2338711930195503,,,
1.0300000000000007,3.236604690551758,2.3070441389251903,,,
1.0400000000000007,3.4095559120178223,2.5088102589103003,,,
1.0500000000000007,3.576917886734009,2.6418765415948005,,,
1.0600000000000007,3.9557535648345947,2.8076707789622906,,,
1.0700000000000007,4.196841239929199,2.6942115860868703,,,
1.0800000000000007,4.247859477996826,2.7062875658442302,,,
1.0900000000000007,4.57391881942749,2.7808962774068804,,,
1.1000000000000008,4.822353363037109,2.816497394338,,,
1.1100000000000008,5.036313056945801,2.896303349248251,,,
1.1200000000000008,5.2385783195495605,2.911513984355231,,,
1.1300000000000008,5.306453704833984,2.891145791963871,,,
1.1400000000000008,5.575264930725098,2.952535238961621,,,
1.1500000000000008,5.79425573348999,2.9710833088919206,,,
1.1600000000000008,6.072987079620361,3.0354992259436604,,,
1.1700000000000008,6.23818302154541,2.9838741814319305,,,
1.1800000000000008,6.484292507171631,3.1640983801148503,,,
1.1900000000000008,6.564507961273193,3.0496372500543205,,,
1.2000000000000008,6.712006568908691,3.06890510556958,,,
1.2100000000000009,6.95357084274292,3.1796313965299006,,,
1.2200000000000009,7.298928260803223,3.63229280818665,,,
1.2300000000000009,7.908072471618652,3.6595810539851006,,,
1.2400000000000009,8.028144836425781,3.69472061656452,,,
1.2500000000000009,8.094046592712402,3.6917273088373403,,,
1.260000000000001,8.275965690612793,3.7364502402171405,,,
1.270000000000001,8.484426498413086,3.8031869765001507,,,
1.280000000000001,8.660538673400879,3.793412244764801,,,
1.290000000000001,8.867889404296875,3.7673232791781506,,,
1.300000000000001,9.011127471923828,3.8290573969167405,,,
1.310000000000001,9.214412689208984,3.8393322817776006,,,
1.320000000000001,9.424238204956055,3.904405465273611,,,
1.330000000000001,9.588926315307617,3.9336345226568903,,,
1.340000000000001,9.621075630187988,3.9358069268846108,,,
1.340000000000001,9.932332992553711,3.9250694003826703,,,
1.350000000000001,9.976337432861328,3.991621297467131,,,
1.360000000000001,10.230545043945312,4.05632371527663,,,
1.370000000000001,10.305185317993164,4.05517825589029,,,
1.380000000000001,10.320733070373535,4.054668317160161,,,
1.390000000000001,10.19198989868164,4.072273163533131,,,
1.400000000000001,10.091157913208008,4.021798471210051,,,
1.410000000000001,10.029208183288574,4.068648684307341,,,
1.420000000000001,10.025320053100586,4.010367797713521,,,
1.430000000000001,9.995094299316406,4.01833925997356,,,
1.440000000000001,9.961328506469727,4.050706778219361,,,
1.450000000000001,9.941266059875488,3.9942400339948905,,,
1.460000000000001,9.935864448547363,3.9972936862839608,,,
1.470000000000001,9.91081714630127,3.9960982115850707,,,
1.480000000000001,9.91081714630127,4.0365143896385405,,,
1.490000000000001,9.91081714630127,4.04388131899036,,,
1.500000000000001,9.904844284057617,4.030594642482461,,,
1.5100000000000011,9.91167163848877,3.9930152024821104,,,
1.5200000000000011,9.913946151733398,4.020642138929681,,,
1.5300000000000011,9.924454689025879,4.058649427310211,,,
1.5400000000000011,9.904220581054688,4.03541350911774,,,
1.5500000000000012,9.902491569519043,4.01536661074503,,,
1.5600000000000012,9.90820598602295,3.9639030287096904,,,
1.5700000000000012,9.923538208007812,4.036305630073111,,,
1.5800000000000012,9.952890396118164,4.08766320139164,,,
1.5900000000000012,9.934839248657227,4.0588821072425105,,,
1.6000000000000012,9.928319931030273,4.03932720732479,,,
1.6100000000000012,9.912529945373535,4.023393524764641,,,
1.6200000000000012,9.900152206420898,4.07096352344689,,,
1.6300000000000012,9.908343315124512,4.00668677943877,,,
1.6400000000000012,9.906556129455566,3.99865007981453,,,
1.6500000000000012,9.907012939453125,4.002649130239741,,,
1.6600000000000013,9.89876937866211,4.10033121022909,,,
1.6700000000000013,9.929055213928223,4.00697273655183,,,
1.6800000000000013,9.947423934936523,3.9787211523420907,,,
1.6900000000000013,9.907591819763184,3.98639197908212,,,
1.7000000000000013,9.920475959777832,4.063043707433511,,,
1.7100000000000013,9.89098834991455,4.033245454047631,,,
1.7200000000000013,9.893298149108887,4.002279995487331,,,
1.7300000000000013,9.915971755981445,4.06892213759226,,,
1.7400000000000013,9.961128234863281,3.99803739223579,,,
1.7500000000000013,9.918278694152832,3.956910126912591,,,
1.7600000000000013,9.89920425415039,3.9410041702322203,,,
1.7700000000000014,9.898468017578125,4.039615339016651,,,
1.7800000000000014,9.92223072052002,4.002353931166761,,,
1.7900000000000014,9.931868553161621,4.03852152587697,,,
1.8000000000000014,9.911885261535645,3.992919521014621,,,
1.8100000000000014,9.960165023803711,4.0479548487397,,,
1.8200000000000014,9.921990394592285,3.964521696380151,,,
