Time(s),Velocity(rad/s)
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,0.0
0.07,0.0
0.08,0.0
0.09,0.0
0.09999999999999999,0.0
0.10999999999999999,0.0
0.11999999999999998,0.0
0.12999999999999998,0.0
0.13999999999999999,0.0
0.15,0.0
0.16,0.0
0.17,0.0
0.18000000000000002,0.002531362697482109
0.19000000000000003,0.0
0.20000000000000004,0.0
0.21000000000000005,0.0
0.22000000000000006,0.0
0.23000000000000007,0.005062719341367483
0.24000000000000007,0.002531353384256363
0.25000000000000006,0.002531353384256363
0.26000000000000006,0.010125438682734966
0.2700000000000001,0.007594084832817316
0.2800000000000001,0.02784491330385208
0.2900000000000001,0.02784491330385208
0.3000000000000001,0.04809584096074104
0.3100000000000001,0.04809584096074104
0.3200000000000001,0.06834666430950165
0.3300000000000001,0.06075189262628555
0.34000000000000014,0.10125472396612167
0.35000000000000014,0.10125472396612167
0.36000000000000015,0.10125472396612167
0.37000000000000016,0.18478935956954956
0.38000000000000017,0.1822572499513626
0.3900000000000002,0.22275693714618683
0.4000000000000002,0.2506023347377777
0.4100000000000002,0.24554124474525452
0.4200000000000002,0.31642159819602966
0.4300000000000002,0.3569197356700897
0.4400000000000002,0.3569197356700897
0.45000000000000023,0.4100736975669861
0.46000000000000024,0.45058757066726685
0.47000000000000025,0.4936067461967468
0.48000000000000026,0.4936067461967468
0.49000000000000027,0.5594260096549988
0.5000000000000002,0.5290595293045044
0.5100000000000002,0.597396731376648
0.5200000000000002,0.597396731376648
0.5300000000000002,0.6277758479118347
0.5400000000000003,0.6353674530982971
0.5500000000000003,0.6733506917953491
0.5600000000000003,0.6834729909896851
0.5700000000000003,0.7062604427337646
0.5800000000000003,0.736601710319519
0.5900000000000003,0.736601710319519
0.6000000000000003,0.7391448616981506
0.6100000000000003,0.7391448616981506
0.6200000000000003,0.7518101334571838
0.6300000000000003,0.7948671579360962
0.6400000000000003,0.7897809743881226
0.6500000000000004,0.8252336382865906
0.6600000000000004,0.7973599433898926
0.6700000000000004,0.8403917551040649
0.6800000000000004,0.8303199410438538
0.6900000000000004,0.8303199410438538
0.7000000000000004,0.7872629165649414
0.7100000000000004,0.7872629165649414
0.7200000000000004,0.9036930203437805
0.7300000000000004,0.9239374399185181
0.7400000000000004,0.9239374399185181
0.7500000000000004,0.8834487795829773
0.7600000000000005,0.944232165813446
0.7700000000000005,0.9315416216850281
0.7800000000000005,0.8935708403587341
0.7900000000000005,0.9315416216850281
0.8000000000000005,0.9593901634216309
0.8100000000000005,0.9593901634216309
0.8200000000000005,0.9593901634216309
0.8300000000000005,0.9745985865592957
0.8400000000000005,0.9669944047927856
0.8500000000000005,0.9669944047927856
0.8600000000000005,0.9822028279304504
0.8700000000000006,1.017655611038208
0.8800000000000006,0.9897566437721252
0.8900000000000006,0.9897566437721252
0.9000000000000006,0.984720766544342
0.9100000000000006,0.9746489524841309
0.9200000000000006,1.0707340240478516
0.9300000000000006,1.0859423875808716
0.9400000000000006,1.0505903959274292
0.9500000000000006,1.0505903959274292
0.9600000000000006,1.093496322631836
0.9700000000000006,1.0783885717391968
0.9800000000000006,1.073352575302124
0.9900000000000007,1.1163592338562012
1.0000000000000007,1.1163592338562012
1.0100000000000007,1.1846461296081543
1.0200000000000007,1.0884603261947632
1.0300000000000007,1.189782738685608
1.0400000000000007,1.1062874794006348
1.0500000000000007,1.1290497779846191
1.0600000000000007,1.1593658924102783
1.0700000000000007,1.133984923362732
1.0800000000000007,1.149193286895752
1.0900000000000007,1.149193286895752
1.1000000000000008,1.2227176427841187
1.1100000000000008,1.1846461296081543
1.1200000000000008,1.1719557046890259
1.1300000000000008,1.1593658924102783
1.1400000000000008,1.1543300151824951
1.1500000000000008,1.1821281909942627
1.1600000000000008,1.1669197082519531
1.1700000000000008,1.2047897577285767
1.1800000000000008,1.2150630950927734
1.1900000000000008,1.1594666242599487
1.2000000000000008,1.1594666242599487
1.2100000000000009,1.101251482963562
