Torque(Nm),Brake_Velocity(rad/s),All_exp_Velocity(rad/s)
,,1.8918886184692383
,,1.853212833404541
,,1.8628817796707153
,,1.853212833404541
,,1.8628817796707153
,,1.9144494533538818
,,1.853212833404541
,,1.8983346223831177
,,1.8886656761169434
,,1.8403209447860718
,,1.8918886184692383
,,1.7951992750167847
,,1.9466793537139893
,,1.9466793537139893
,,1.9466793537139893
,,2.001469850540161
,,1.849989891052246
,,1.911226511001587
,,1.856435775756836
,,1.959571123123169
,,1.959571123123169
,,1.959571123123169
,,1.849989891052246
,,1.8435438871383667
,,1.9176723957061768
,,1.827428936958313
,,1.8918886184692383
,,1.9015575647354126
,,1.9015575647354126
,,1.8854427337646484
,,1.8403209447860718
,,1.8403209447860718
,,1.8435438871383667
,,2.0272536277770996
,,1.8209829330444336
,,1.9563480615615845
,,1.9176723957061768
,,1.937010407447815
,,1.937010407447815
,,1.779084324836731
,,1.9015575647354126
,,1.8789966106414795
,,1.8757736682891846
,,2.0917134284973145
,,2.0917134284973145
,,1.8886656761169434
,,1.849989891052246
,,1.849989891052246
,,1.9080034494400024
,,1.9080034494400024
,,1.8789966106414795
,,1.9660170078277588
,,1.9660170078277588
,,1.9660170078277588
,,1.9273412227630615
,,1.9499021768569946
,,1.9466793537139893
,,2.065929412841797
,,1.9466793537139893
,,1.9466793537139893
,,1.93378746509552
,,1.9305641651153564
,,1.9241183996200562
,,1.9499021768569946
,,1.9241183996200562
,,1.9241183996200562
,,1.9434561729431152
,,1.7984222173690796
,,1.8789966106414795
,,2.104605197906494
,,1.9918009042739868
,,2.014361619949341
,,1.9692399501800537
,,1.8983346223831177
,,1.808091163635254
,,1.9692399501800537
,,1.9402332305908203
,,1.9402332305908203
,,1.9144494533538818
,,2.062706470489502
,,1.9692399501800537
,,2.017584800720215
,,2.017584800720215
,,1.8370981216430664
,,1.8370981216430664
,,2.0788214206695557
,,1.959571123123169
,,1.959571123123169
,,1.8596587181091309
,,1.9047805070877075
,,2.114274024963379
,,2.001469850540161
,,1.9273412227630615
,,1.9305641651153564
,,1.9176723957061768
,,1.9176723957061768
,,1.975685954093933
,,1.985355019569397
,,1.9208952188491821
,,1.9531251192092896
,,1.9434561729431152
,,1.8918886184692383
,,1.9466793537139893
,,1.8628817796707153
,,1.9144494533538818
,,1.9982469081878662
,,2.104605197906494
,,2.0949363708496094
,,1.9208952188491821
,,1.9305641651153564
,,1.9305641651153564
,,1.9724630117416382
,,1.9724630117416382
,,1.9305641651153564
,,1.9660170078277588
,,1.9660170078277588
,,1.9466793537139893
,,1.9434561729431152
,,1.9692399501800537
,,2.017584800720215
,,1.9724630117416382
,,1.988577961921692
,,1.9466793537139893
,,1.9305641651153564
,,1.975685954093933
,,1.9950239658355713
,,1.9466793537139893
,,1.9466793537139893
,,1.9531251192092896
,,1.9531251192092896
,,1.982132077217102
,,1.9918009042739868
,,1.9982469081878662
,,1.9660170078277588
,,1.9660170078277588
,,1.9499021768569946
,,2.011138677597046
,,1.9434561729431152
,,1.9950239658355713
,,1.9724630117416382
,,1.9434561729431152
,,1.9660170078277588
,,2.0272536277770996
,,2.053037405014038
,,1.9918009042739868
,,1.9015575647354126
,,1.9015575647354126
,,1.9982469081878662
,,1.959571123123169
,,1.911226511001587
,,1.9982469081878662
,,1.9402332305908203
,,1.988577961921692
,,1.9531251192092896
,,1.9531251192092896
,,2.1303889751434326
,,2.017584800720215
,,1.937010407447815
,,2.017584800720215
,,2.011138677597046
,,2.0208077430725098
,,1.9466793537139893
,,1.9563480615615845
,,2.001469850540161
,,1.9918009042739868
,,2.004692792892456
,,1.982132077217102
,,1.9466793537139893
,,2.0208077430725098
,,2.069152355194092
,,2.004692792892456
,,1.9950239658355713
,,1.9466793537139893
,,2.053037405014038
,,1.975685954093933
,,2.0304768085479736
,,2.165841817855835
,,2.004692792892456
,,1.8596587181091309
,,2.111051082611084
,,2.0433685779571533
,,1.978908896446228
,,1.9950239658355713
,,1.9982469081878662
,,2.017584800720215
,,2.001469850540161
,,2.001469850540161
,,2.001469850540161
,,2.0208077430725098
,,2.0208077430725098
,,2.053037405014038
,,2.014361619949341
,,2.014361619949341
,,1.978908896446228
,,1.978908896446228
,,1.9950239658355713
,,1.978908896446228
,,2.069152355194092
,,1.985355019569397
,,1.93378746509552
,,2.0304768085479736
,,1.9692399501800537
,,2.0336997509002686
,,1.9982469081878662
,,1.9982469081878662
,,2.1271660327911377
,,2.117496967315674
,,2.007915735244751
,,1.9402332305908203
,,1.9402332305908203
,,2.049814462661743
,,2.049814462661743
,,1.985355019569397
,,1.985355019569397
,,1.9918009042739868
,,1.93378746509552
,,1.93378746509552
,,2.049814462661743
,,2.017584800720215
,,2.1884026527404785
,,1.988577961921692
,,2.001469850540161
,,1.975685954093933
,,1.975685954093933
,,2.1303889751434326
,,2.069152355194092
,,2.062706470489502
,,2.0240306854248047
,,2.0240306854248047
,,2.049814462661743
,,2.049814462661743
,,1.9724630117416382
,,1.9563480615615845
,,2.0208077430725098
,,2.172287702560425
,,2.0465915203094482
,,1.975685954093933
,,1.9918009042739868
,,1.9918009042739868
,,2.0401456356048584
,,2.007915735244751
,,1.978908896446228
,,2.069152355194092
,,1.985355019569397
,,2.0401456356048584
,,2.011138677597046
,,2.007915735244751
,,2.017584800720215
,,1.978908896446228
,,2.0465915203094482
,,2.065929412841797
,,2.065929412841797
,,2.0272536277770996
,,1.985355019569397
,,2.0240306854248047
,,2.017584800720215
,,2.0884902477264404
,,2.004692792892456
,,2.069152355194092
,,2.0755982398986816
,,2.1948485374450684
,,2.0304768085479736
,,2.0755982398986816
,,2.0755982398986816
,,2.0208077430725098
,,2.0401456356048584
,,2.2012946605682373
,,2.0917134284973145
,,1.982132077217102
,,1.9563480615615845
,,2.069152355194092
,,1.975685954093933
,,1.975685954093933
,,2.0884902477264404
,,1.975685954093933
,,1.975685954093933
,,2.0304768085479736
,,2.1303889751434326
,,2.2786459922790527
,,2.0723752975463867
,,2.017584800720215
,,2.1916255950927734
,,2.1916255950927734
,,2.001469850540161
,,2.0401456356048584
,,2.0949363708496094
,,2.111051082611084
,,2.111051082611084
,,2.001469850540161
,,2.0304768085479736
,,1.982132077217102
,,2.0336997509002686
,,2.065929412841797
,,2.065929412841797
,,2.0304768085479736
,,2.0820443630218506
,,2.117496967315674
,,2.117496967315674
,,2.069152355194092
,,2.1303889751434326
,,2.1303889751434326
,,2.0369226932525635
,,2.0369226932525635
,,2.0465915203094482
,,2.049814462661743
,,2.056260585784912
,,2.107828140258789
,,2.0884902477264404
,,2.10138201713562
,,2.111051082611084
,,2.017584800720215
,,2.107828140258789
,,2.0852673053741455
,,2.0917134284973145
,,2.0820443630218506
,,2.0755982398986816
,,2.1400580406188965
,,2.1207199096679688
,,1.975685954093933
,,2.1303889751434326
,,2.014361619949341
,,2.117496967315674
,,2.1336119174957275
,,2.0304768085479736
,,2.2431931495666504
,,2.275423049926758
,,2.0336997509002686
,,2.0788214206695557
,,2.117496967315674
,,2.0723752975463867
,,2.1207199096679688
,,2.059483528137207
,,2.0917134284973145
,,2.0272536277770996
,,2.117496967315674
,,2.265753984451294
,,2.014361619949341
,,2.1303889751434326
,,2.1303889751434326
,,2.0304768085479736
,,2.104605197906494
,,2.104605197906494
,,2.049814462661743
,,2.0820443630218506
,,2.004692792892456
,,2.004692792892456
,,2.1465039253234863
,,2.1465039253234863
,,2.16261887550354
,,2.2367472648620605
,,1.9982469081878662
,,2.0433685779571533
,,2.0788214206695557
,,2.0788214206695557
,,2.065929412841797
,,2.049814462661743
,,2.1465039253234863
,,2.1465039253234863
,,2.152949810028076
,,2.114274024963379
,,2.2431931495666504
,,2.2431931495666504
,,2.2431931495666504
,,2.0755982398986816
,,2.053037405014038
,,2.117496967315674
,,2.0949363708496094
,,2.056260585784912
,,2.056260585784912
,,2.1465039253234863
,,2.053037405014038
,,2.1400580406188965
,,2.0369226932525635
,,2.0949363708496094
,,2.1271660327911377
,,2.1497268676757812
,,2.10138201713562
,,2.0723752975463867
,,2.107828140258789
,,2.152949810028076
,,2.1239428520202637
,,2.0788214206695557
,,2.16261887550354
,,2.3366596698760986
,,2.017584800720215
,,2.098159074783325
,,2.117496967315674
,,2.117496967315674
,,2.175510883331299
,,2.1465039253234863
,,2.1916255950927734
,,2.1368348598480225
,,2.1368348598480225
,,2.1497268676757812
,,2.1303889751434326
,,2.1303889751434326
,,2.1303889751434326
,,2.1303889751434326
,,2.152949810028076
,,2.3076529502868652
,,2.1271660327911377
,,2.259308099746704
,,2.172287702560425
,,2.172287702560425
,,2.172287702560425
,,2.210963487625122
,,2.0949363708496094
,,2.0949363708496094
,,2.1368348598480225
,,2.2012946605682373
,,2.1432809829711914
,,2.1465039253234863
,,2.1819567680358887
,,2.0884902477264404
,,2.111051082611084
,,2.011138677597046
,,2.011138677597046
,,2.117496967315674
,,2.117496967315674
,,2.0304768085479736
,,2.0304768085479736
,,2.159395694732666
,,2.314098596572876
,,2.314098596572876
,,2.1368348598480225
,,2.304429769515991
,,2.175510883331299
,,2.16261887550354
,,2.104605197906494
,,2.104605197906494
,,2.1432809829711914
,,2.1400580406188965
,,2.1400580406188965
,,2.1303889751434326
,,2.1368348598480225
,,2.1400580406188965
,,2.114274024963379
,,2.1368348598480225
,,2.159395694732666
,,2.175510883331299
,,2.175510883331299
,,2.10138201713562
,,2.1465039253234863
,,2.365666389465332
,,2.165841817855835
,,2.059483528137207
,,2.059483528137207
,,2.1497268676757812
,,2.159395694732666
,,2.3978962898254395
,,2.16261887550354
,,2.227078437805176
,,2.2367472648620605
,,2.165841817855835
,,2.165841817855835
