Time(s),MotorTorque(Nm),FutekTorque(Nm),MotorCurrent(A),TorqueforKtau(Nm),FutekforKtau(Nm)
0.0,0.0,2.0697869465694794,1.800514942890889,0.09992857933044434,0.021721470892163683
0.01,0.06907904893159866,2.1073913942260987,3.72666951772329,0.2068301582336426,0.1179466863736241
0.02,0.07988784462213516,2.059569688046988,5.7147945369686095,0.3171710968017578,0.21283307892126707
0.02,0.07688560336828232,2.088255644373339,7.311441919825099,0.40578502655029297,0.3394216610195121
0.03,0.1068028137087822,2.0437811586221795,7.313905320726,0.40592174530029296,0.3391510890515101
0.04,0.05124911293387413,2.0843685847566693,8.974590129680463,0.49808975219726564,0.4400538942196281
0.05,0.11071034520864487,2.144784907738499,10.754942335524001,0.5968992996215821,0.5508732027883911
0.060000000000000005,0.09661179780960083,2.077751341448389,14.89653578749648,0.8267577362060547,0.7652387399589381
0.07,0.039770640432834625,2.1015803760103484,16.7947277722058,0.9321073913574219,0.8436962983521861
0.08,0.061150070279836655,1.9456087111119693,18.289011362436657,1.0150401306152343,0.9028005022279451
0.09,0.052375148981809616,2.089233661191578,20.097821209881758,1.1154290771484374,1.001283153404909
0.09999999999999999,0.0399368554353714,2.073810461006259,21.042780145868527,1.167874298095703,1.0640357296910892
0.10999999999999999,0.029419364407658577,1.9821976304659383,21.046190691423845,1.1680635833740234,1.062910347103579
0.11999999999999998,0.003567219479009509,2.011680569924879,,,
0.12999999999999998,-0.008541514165699482,2.092199243038978,,,
0.13999999999999999,-0.03538591414690018,2.084945391785098,,,
0.15,0.00924296397715807,2.0548106223288993,,,
0.16,0.00044809471000917256,2.074992344587608,,,
0.17,0.004375717137008905,2.0506316255074495,,,
0.18000000000000002,0.0016204477287828922,2.0573711888735886,,,
0.19000000000000003,0.028408493846654892,1.9500426772984785,,,
0.20000000000000004,-0.00931338220834732,2.0671274366890895,,,
0.21000000000000005,-0.022130396217107773,2.098262512396289,,,
0.22000000000000006,-0.028742220252752304,2.032499443773899,,,
0.23000000000000007,-0.020409606397151947,2.047255591910309,,,
0.24000000000000007,0.0002674376592040062,2.0800335619058483,,,
0.25000000000000006,0.010074486956000328,2.0796753000474695,,,
0.26000000000000006,-0.025592073798179626,2.051055124730018,,,
0.2700000000000001,-0.008561352267861366,1.991116665440929,,,
0.2800000000000001,-0.00856782216578722,2.0674036081975196,,,
0.2900000000000001,0.013028266839683056,2.032847920027649,,,
0.3000000000000001,-0.029539937153458595,2.0899007132404783,,,
0.3100000000000001,-0.012949869967997074,2.1146887370561185,,,
0.3200000000000001,0.021956004202365875,2.0437126593897794,,,
0.3300000000000001,-0.0006537391454912722,2.0220560290555394,,,
0.34000000000000014,-0.006067975424230099,1.9927834800961293,,,
0.35000000000000014,-0.007405440788716078,1.990789391330539,,,
0.36000000000000015,-0.015020722523331642,1.9851240698948285,,,
0.37000000000000016,0.005699229426681995,1.9223738802088892,,,
0.38000000000000017,-0.022779256105422974,1.9840498279644088,,,
0.3900000000000002,-0.022485418245196342,2.004434873341518,,,
0.4000000000000002,0.009168964810669422,2.0263230963186487,,,
0.4100000000000002,0.005896047689020634,1.995912698998728,,,
0.4200000000000002,-0.041129980236291885,1.9592009159421782,,,
0.4300000000000002,0.0072924294508993626,1.975691834321509,,,
0.4400000000000002,-0.0009930438827723265,2.012199206970239,,,
0.45000000000000023,0.02216213010251522,2.0538570695222393,,,
0.46000000000000024,0.0017104323487728834,1.8977244857921693,,,
0.47000000000000025,0.002686575287953019,1.9624660460201895,,,
0.48000000000000026,0.015191185288131237,2.0863800701527087,,,
0.49000000000000027,0.018517639487981796,2.022832353689468,,,
0.5000000000000002,0.02089115045964718,2.0205398039826896,,,
0.5100000000000002,0.0031861255411058664,1.8756345706307282,,,
0.5200000000000002,0.0154833709821105,2.0800379110634584,,,
0.5300000000000002,-0.010760275647044182,1.9963595749434688,,,
0.5400000000000003,-0.014906473457813263,1.9806183426076984,,,
0.5500000000000003,0.005920137278735638,2.0802455833394795,,,
0.5600000000000003,-0.02522028423845768,2.049064297832638,,,
0.5700000000000003,0.005378898698836565,2.047025630201519,,,
0.5800000000000003,-0.033671338111162186,2.1053358736092296,,,
0.5900000000000003,0.015040031634271145,2.109465942407528,,,
0.6000000000000003,0.004040276166051626,2.1353369064688295,,,
0.6100000000000003,-0.04236060753464699,2.0710851701169783,,,
0.6200000000000003,-0.015397286042571068,2.0447129656407785,,,
0.6300000000000003,-0.04353400692343712,2.044430814040629,,,
0.6400000000000003,-0.000642266240902245,1.9770009307630385,,,
0.6500000000000004,0.021014144644141197,2.0940731863255095,,,
0.6600000000000004,8.570791396778077e-05,2.071575537637848,,,
0.6700000000000004,-0.0317099429666996,2.0350415263987394,,,
0.6800000000000004,0.02667907252907753,2.0153757229618794,,,
0.6900000000000004,0.015449309721589088,2.1578584755233585,,,
0.7000000000000004,0.0220156442373991,2.1096121828322687,,,
0.7100000000000004,0.0033705842215567827,2.009168931403339,,,
0.7200000000000004,0.0072946697473526,2.020965477784058,,,
0.7300000000000004,-0.04096825793385506,2.043362008557219,,,
0.7400000000000004,-3.952885526814498e-05,2.052561020553549,,,
0.7500000000000004,0.01686924323439598,1.9043667367567192,,,
0.7600000000000005,-0.011987971141934395,2.0861501084439187,,,
0.7700000000000005,0.0012416525278240442,2.0888454988746084,,,
0.7700000000000005,-0.0031226736027747393,2.002307591624028,,,
0.7800000000000005,0.016715537756681442,1.9825069643011695,,,
0.7900000000000005,0.0003992918354924768,2.0193323691003595,,,
0.8000000000000005,-0.009645182639360428,2.0538309745765595,,,
0.8100000000000005,0.011117455549538136,2.0537336621749684,,,
0.8200000000000005,-0.002173069631680846,2.068158730688088,,,
0.8300000000000005,-0.003273048670962453,2.011658824136818,,,
0.8400000000000005,-0.008696905337274075,2.039847889205868,,,
0.8500000000000005,-0.021768741309642792,2.0557282945852595,,,
0.8600000000000005,0.0014373520389199257,2.080719097874608,,,
0.8700000000000006,0.0017625183099880815,2.0698472911313583,,,
0.8800000000000006,0.00478758942335844,2.0694129190147486,,,
0.8900000000000006,0.01372580137103796,2.0027979591449085,,,
0.9000000000000006,0.002938840538263321,2.074243202188759,,,
0.9100000000000006,-0.008722989819943905,1.8999773494357282,,,
