Time(s),MotorTorque(Nm),FutekTorque(Nm),MotorCurrent(A),TorqueforKtau(Nm),FutekforKtau(Nm)
0.0,0.0,2.4050862693639807,-0.0018608689241044157,-0.00010327822528779507,0.024132746458599707
0.0,-0.045796457678079605,2.405179232607961,0.002893973309714515,0.00016061551868915558,0.024121585432875205
0.01,-0.035463206470012665,2.3906220584323408,1.7690448932819538,0.09818199157714844,0.05696501025048491
0.02,0.004730133339762688,2.3858341795450606,3.734911325815562,0.20728757858276367,0.1898960939341383
0.03,0.0036028504837304354,2.4064437501839606,5.284569886353639,0.293293628692627,0.2955742795978433
0.04,-0.009827245026826859,2.4821979211329506,9.39463641192462,0.5214023208618164,0.5444213083093833
0.05,-0.0018357150256633759,2.4207111617336006,9.40219157450908,0.5218216323852539,0.5451039085967534
0.060000000000000005,0.03588872402906418,2.4589875542414505,11.104400222365921,0.6162942123413087,0.5903456183695373
0.07,0.014814331196248531,2.3920752207198106,12.94871287302928,0.718653564453125,0.6981447414170634
0.08,-0.0051106340251863,2.3923899910020507,14.539161200995919,0.8069234466552735,0.8060833854408164
0.09,-0.011865942738950253,2.4415186190438907,16.350115526903856,0.9074314117431641,0.9057735095552374
0.09999999999999999,-0.022989260032773018,2.4260888951221506,18.177284034522806,1.0088392639160157,1.0103663683730524
0.10999999999999999,-0.03287042677402496,2.402381093328661,20.366973876953125,1.1303670501708984,1.1001873840319123
0.11999999999999998,-0.02732107974588871,2.4124635279651305,20.365563469964105,1.1302887725830078,1.0980697411349825
0.12999999999999998,-0.022870302200317383,2.393595794950271,21.368148391311234,1.1859322357177735,1.1698353268192725
0.13999999999999999,-0.029063764959573746,2.3883159176080206,,,
0.15,-0.021673673763871193,2.428012853721231,,,
0.16,0.0003345590957906097,2.4527372711067805,,,
0.17,-0.0030396219808608294,2.416882815744701,,,
0.18000000000000002,0.00026972853811457753,2.418692608956441,,,
0.19000000000000003,0.021493827924132347,2.395975871454021,,,
0.20000000000000004,-0.02356063388288021,2.3999026171339106,,,
0.21000000000000005,0.004028488881886005,2.4310496530245507,,,
