Time(s),All Exp Velocity(rad/s),Torque(Nm),Brake Velocity(rad/s)
0.01,0.0,31.53538703918457,1.1667183637619019
0.02,0.0,17.86786460876465,1.1667183637619019
0.03,0.002531365491449833,32.448604583740234,1.2215089797973633
0.04,0.002531365491449833,23.096609115600586,1.182833194732666
0.05,0.002531365491449833,24.26764488220215,1.1248196363449097
0.060000000000000005,0.002531365491449833,23.04178810119629,1.0184613466262817
0.07,0.002531353384256363,32.45940399169922,0.8637582659721375
0.08,0.0,26.688947677612305,0.670379638671875
0.09,0.002531353384256363,27.71286392211914,0.4705548882484436
0.09999999999999999,0.002531353384256363,26.512056350708008,0.277176171541214
0.10999999999999999,0.0,21.71865463256836,0.13536511361598969
0.11999999999999998,0.007594084832817316,24.020721435546875,0.0
0.12999999999999998,0.007594084832817316,,
0.13999999999999999,0.007594084832817316,,
0.15,0.007594084832817316,,
0.16,0.015188169665634632,,
0.17,0.015188169665634632,,
0.18000000000000002,0.01771949976682663,,
0.19000000000000003,0.03797032684087753,,
0.20000000000000004,0.04556470364332199,,
0.21000000000000005,0.01012570783495903,,
0.22000000000000006,0.01012570783495903,,
0.23000000000000007,0.005062657408416271,,
0.24000000000000007,0.010126101784408092,,
0.25000000000000006,0.015188759192824364,,
0.26000000000000006,0.015188759192824364,,
0.2700000000000001,0.04809524863958359,,
0.2800000000000001,0.09619836509227753,,
0.2900000000000001,0.16200503706932068,,
0.3000000000000001,0.16200503706932068,,
0.3100000000000001,0.19745782017707825,,
0.3200000000000001,0.23288540542125702,,
0.3300000000000001,0.2582034170627594,,
0.34000000000000014,0.2759172022342682,,
0.35000000000000014,0.2987046539783478,,
0.36000000000000015,0.31896162033081055,,
0.37000000000000016,0.34932181239128113,,
0.38000000000000017,0.34932181239128113,,
0.3900000000000002,0.3948904871940613,,
0.4000000000000002,0.4050188958644867,,
0.4100000000000002,0.46070343255996704,,
0.4200000000000002,0.50627201795578,,
0.4300000000000002,0.50627201795578,,
0.4400000000000002,0.48095405101776123,,
0.45000000000000023,0.48095405101776123,,
0.46000000000000024,0.5290595293045044,,
0.47000000000000025,0.5290595293045044,,
0.48000000000000026,0.5543649792671204,,
0.49000000000000027,0.554352343082428,,
0.5000000000000002,0.5341206192970276,,
0.5100000000000002,0.5619817972183228,,
0.5200000000000002,0.5948410630226135,,
0.5300000000000002,0.5796829462051392,,
0.5400000000000003,0.5796829462051392,,
0.5500000000000003,0.6202219724655151,,
0.5600000000000003,0.5999273061752319,,
0.5700000000000003,0.6151357293128967,,
0.5800000000000003,0.6151357293128967,,
0.5900000000000003,0.6303189396858215,,
0.6000000000000003,0.6556243896484375,,
0.6100000000000003,0.6378980875015259,,
0.6200000000000003,0.6480201482772827,,
0.6300000000000003,0.6480201482772827,,
0.6400000000000003,0.6480201482772827,,
0.6500000000000004,0.6734011769294739,,
0.6600000000000004,0.6961130499839783,,
0.6700000000000004,0.6581926941871643,,
0.6800000000000004,0.6910771131515503,,
0.6900000000000004,0.6783866286277771,,
0.7000000000000004,0.7416879534721375,,
0.7100000000000004,0.7416879534721375,,
0.7200000000000004,0.6935951113700867,,
0.7300000000000004,0.7189257144927979,,
0.7400000000000004,0.7442059516906738,,
0.7500000000000004,0.7289974689483643,,
0.7600000000000005,0.7289974689483643,,
0.7700000000000005,0.7214436531066895,,
0.7800000000000005,0.7214436531066895,,
0.7900000000000005,0.7467742562294006,,
0.8000000000000005,0.7594143748283386,,
0.8100000000000005,0.7467238903045654,,
0.8200000000000005,0.761932373046875,,
0.8300000000000005,0.8024713397026062,,
0.8400000000000005,0.7720544934272766,,
0.8500000000000005,0.769536554813385,,
0.8600000000000005,0.7720544934272766,,
0.8700000000000006,0.774572491645813,,
0.8800000000000006,0.7999030351638794,,
0.8900000000000006,0.7999030351638794,,
0.9000000000000006,0.7796586751937866,,
0.9100000000000006,0.7796586751937866,,
0.9200000000000006,0.0,,
0.9300000000000006,0.0,,
0.9400000000000006,0.7821766138076782,,
0.9500000000000006,0.7821766138076782,,
0.9600000000000006,0.8909521698951721,,
0.9700000000000006,0.8909521698951721,,
0.9800000000000006,0.807456910610199,,
0.9900000000000007,0.810075581073761,,
1.0000000000000007,0.810075581073761,,
1.0100000000000007,0.812492847442627,,
1.0200000000000007,0.8353557586669922,,
1.0300000000000007,0.7796586751937866,,
1.0400000000000007,0.8176294565200806,,
1.0500000000000007,0.832737147808075,,
1.0600000000000007,0.815111517906189,,
1.0700000000000007,0.8303199410438538,,
1.0800000000000007,0.8251832723617554,,
1.0900000000000007,0.8302192091941833,,
1.1000000000000008,0.8226653933525085,,
1.1100000000000008,0.812492847442627,,
1.1200000000000008,0.8429096341133118,,
1.1300000000000008,0.8581180572509766,,
1.1400000000000008,0.8353557586669922,,
1.1500000000000008,0.8910529017448425,,
1.1600000000000008,0.8530821800231934,,
1.1700000000000008,0.8530821800231934,,
1.1800000000000008,0.8251832723617554,,
1.1900000000000008,0.8251832723617554,,
1.2000000000000008,0.8303199410438538,,
1.2100000000000009,0.8682906031608582,,
1.2200000000000009,0.7999030351638794,,
1.2300000000000009,0.7999030351638794,,
1.2400000000000009,0.8353557586669922,,
1.2500000000000009,0.8353557586669922,,
1.260000000000001,0.8582189083099365,,
1.270000000000001,0.8099749088287354,,
1.280000000000001,0.8099749088287354,,
1.290000000000001,0.8504635095596313,,
1.300000000000001,0.8631540536880493,,
1.310000000000001,0.837974488735199,,
1.320000000000001,0.8480463027954102,,
1.330000000000001,0.8734272718429565,,
1.340000000000001,0.8101763725280762,,
1.350000000000001,0.8403917551040649,,
1.360000000000001,0.837974488735199,,
1.370000000000001,0.9290235638618469,,
1.380000000000001,0.8049389719963074,,
1.390000000000001,0.8554995059967041,,
1.400000000000001,0.8554995059967041,,
1.410000000000001,0.8734272718429565,,
1.420000000000001,0.8935708403587341,,
1.430000000000001,0.8530821800231934,,
1.440000000000001,0.8986067771911621,,
1.450000000000001,0.8861177563667297,,
1.460000000000001,0.8909521698951721,,
1.470000000000001,0.8909521698951721,,
1.480000000000001,0.9086785912513733,,
1.490000000000001,0.9038441777229309,,
1.500000000000001,0.8403917551040649,,
1.5100000000000011,0.8403917551040649,,
1.5200000000000011,0.8403917551040649,,
1.5300000000000011,0.8784631490707397,,
1.5400000000000011,0.8708086013793945,,
1.5500000000000012,0.8810818195343018,,
1.5600000000000012,0.9795840978622437,,
1.5700000000000012,0.8681898713111877,,
1.5800000000000012,0.8681898713111877,,
1.5900000000000012,0.9417141675949097,,
1.6000000000000012,0.9417141675949097,,
1.6100000000000012,0.8607367277145386,,
1.6200000000000012,0.8530821800231934,,
1.6300000000000012,0.8530821800231934,,
1.6400000000000012,0.9644764065742493,,
1.6500000000000012,0.9644764065742493,,
1.6600000000000013,0.8784631490707397,,
1.6700000000000013,0.9036427140235901,,
1.6800000000000013,0.9036427140235901,,
1.6900000000000013,0.9012254476547241,,
1.7000000000000013,0.8808804750442505,,
1.7100000000000013,0.8708086013793945,,
1.7200000000000013,0.8935708403587341,,
1.7300000000000013,0.9036427140235901,,
1.7400000000000013,0.8986067771911621,,
1.7500000000000013,0.9644764065742493,,
1.7600000000000013,0.8607367277145386,,
1.7700000000000014,0.9314408898353577,,
1.7800000000000014,0.9314408898353577,,
1.7900000000000014,1.002346396446228,,
1.8000000000000014,0.9213690161705017,,
1.8100000000000014,0.8911536335945129,,
1.8200000000000014,0.875844419002533,,
1.8300000000000014,0.875844419002533,,
1.8400000000000014,0.8986067771911621,,
1.8500000000000014,0.9519873857498169,,
1.8600000000000014,0.9137144684791565,,
1.8700000000000014,0.9390954375267029,,
1.8800000000000014,0.875844419002533,,
1.8900000000000015,0.875844419002533,,
1.9000000000000015,0.8784631490707397,,
1.9100000000000015,0.8859162926673889,,
1.9200000000000015,0.8935708403587341,,
1.9300000000000015,0.9062613248825073,,
1.9400000000000015,0.8859162926673889,,
1.9500000000000015,0.8859162926673889,,
1.9600000000000015,0.873225748538971,,
1.9700000000000015,0.8808804750442505,,
1.9800000000000015,0.9316422939300537,,
1.9900000000000015,0.9695122838020325,,
2.0000000000000013,0.8734272718429565,,
2.010000000000001,0.9086785912513733,,
2.020000000000001,0.8959881663322449,,
2.0300000000000007,0.8607367277145386,,
2.0400000000000005,0.8607367277145386,,
2.0500000000000003,0.8607367277145386,,
2.06,0.9163331985473633,,
2.07,0.8909521698951721,,
2.0799999999999996,0.8935708403587341,,
2.0899999999999994,0.8935708403587341,,
2.099999999999999,0.8935708403587341,,
2.109999999999999,0.8810818195343018,,
2.1199999999999988,0.8834990859031677,,
2.1299999999999986,0.9338581562042236,,
2.1399999999999983,0.9318437576293945,,
2.149999999999998,0.8887364864349365,,
2.159999999999998,0.9217719435691833,,
2.1699999999999977,0.956821858882904,,
2.1799999999999975,0.8935708403587341,,
2.1899999999999973,0.9036427140235901,,
2.199999999999997,0.9088800549507141,,
2.209999999999997,0.9088800549507141,,
2.2199999999999966,0.8834990859031677,,
2.2299999999999964,0.900822639465332,,
2.239999999999996,0.9946918487548828,,
2.249999999999996,0.9467499852180481,,
2.259999999999996,0.8988081812858582,,
2.2699999999999956,0.9822028279304504,,
2.2799999999999954,1.012418270111084,,
2.289999999999995,0.9394983053207397,,
2.299999999999995,0.8806788921356201,,
2.3099999999999947,1.012418270111084,,
2.3199999999999945,0.9189518690109253,,
2.3299999999999943,0.8830962181091309,,
2.339999999999994,0.8657727241516113,,
2.349999999999994,0.8657727241516113,,
2.3599999999999937,0.9822028279304504,,
2.3699999999999934,0.8935708403587341,,
2.3799999999999932,0.9290235638618469,,
2.389999999999993,1.0200728178024292,,
2.399999999999993,1.0200728178024292,,
2.4099999999999926,1.0200728178024292,,
2.4199999999999924,0.9012254476547241,,
2.429999999999992,0.8706071972846985,,
2.439999999999992,0.9467499852180481,,
2.4499999999999917,0.9137144684791565,,
2.4599999999999915,0.9137144684791565,,
2.4699999999999913,0.94392991065979,,
2.479999999999991,0.94392991065979,,
