Time(s),All Exp Velocity(rad/s),Torque(Nm),Brake Velocity(rad/s)
0.01,0.0,38.872589111328125,1.985355019569397
0.02,-0.002530541969463229,38.368980407714844,2.0369226932525635
0.03,0.0,51.82246780395508,2.062706470489502
0.04,0.0,44.14630126953125,2.0369226932525635
0.05,-0.0025313603691756725,36.33383560180664,2.0369226932525635
0.060000000000000005,0.0,38.34646987915039,2.011138677597046
0.07,0.0,31.129512786865234,1.985355019569397
0.08,0.0,30.920846939086914,2.062706470489502
0.09,0.0,35.90561294555664,1.9982469081878662
0.09999999999999999,0.0,33.33033752441406,1.856435775756836
0.10999999999999999,0.0,51.983211517333984,1.959571123123169
0.11999999999999998,0.002531362697482109,31.395036697387695,1.7919763326644897
0.12999999999999998,0.0,54.04576873779297,1.93378746509552
0.13999999999999999,0.0,33.759925842285156,1.959571123123169
0.15,0.005062730982899666,46.08530807495117,1.701732873916626
0.16,0.007594060618430376,40.071353912353516,1.727516531944275
0.17,0.007594060618430376,50.243019104003906,1.675948977470398
0.18000000000000002,0.022782254964113235,32.737457275390625,1.5728137493133545
0.19000000000000003,0.05569002032279968,43.438941955566406,1.5212459564208984
0.20000000000000004,0.0430331788957119,34.832496643066406,1.4438945055007935
0.21000000000000005,0.0632840022444725,45.286434173583984,1.3665430545806885
0.22000000000000006,0.098723404109478,40.52668380737305,1.2634077072143555
0.23000000000000007,0.11391137540340424,51.47111511230469,1.108704686164856
0.24000000000000007,0.11137925833463669,48.44875717163086,0.9540017247200012
0.25000000000000006,0.1392238736152649,47.665611267089844,0.8250826001167297
0.26000000000000006,0.1442881077528,33.6046257019043,0.6961634159088135
0.2700000000000001,0.1442881077528,35.24285888671875,0.5672442317008972
0.2800000000000001,0.1822572499513626,39.17430877685547,0.3351898193359375
0.2900000000000001,0.21516847610473633,43.46722412109375,0.10313532501459122
0.3000000000000001,0.21263162791728973,42.89487075805664,0.0
0.3100000000000001,0.24301385879516602,,
0.3200000000000001,0.24301385879516602,,
0.3300000000000001,0.30882054567337036,,
0.34000000000000014,0.32147952914237976,,
0.35000000000000014,0.32147952914237976,,
0.36000000000000015,0.4024946689605713,,
0.37000000000000016,0.4303306043148041,,
0.38000000000000017,0.44299593567848206,,
0.3900000000000002,0.4961499273777008,,
0.4000000000000002,0.4961499273777008,,
0.4100000000000002,0.44804441928863525,,
0.4200000000000002,0.5163941979408264,,
0.4300000000000002,0.53410804271698,,
0.4400000000000002,0.5341206192970276,,
0.45000000000000023,0.5341206192970276,,
0.46000000000000024,0.5543649792671204,,
0.47000000000000025,0.554377555847168,,
0.48000000000000026,0.5999273061752319,,
0.49000000000000027,0.6075315475463867,,
0.5000000000000002,0.6075315475463867,,
0.5100000000000002,0.5695356130599976,,
0.5200000000000002,0.6050134897232056,,
0.5300000000000002,0.6302937865257263,,
0.5400000000000003,0.6505381464958191,,
0.5500000000000003,0.6378980875015259,,
0.5600000000000003,0.7138646245002747,,
0.5700000000000003,0.6784119009971619,,
0.5800000000000003,0.6758687496185303,,
0.5900000000000003,0.6910519599914551,,
0.6000000000000003,0.7163825631141663,,
0.6100000000000003,0.7163825631141663,,
0.6200000000000003,0.7088035345077515,,
0.6300000000000003,0.7088035345077515,,
0.6400000000000003,0.716357409954071,,
0.6500000000000004,0.751860499382019,,
