Time(s),MotorTorque(Nm),FutekTorque(Nm),DesiredTorque(Nm),MotorCurrent(A),TorqueforKtau(Nm),FutekforKtau(Nm)
0.0,0.08424166589975357,1.1029792883588634,0.0,11.179151582050176,0.026105554774403572,1.2070758321827684
0.0,-0.017134632915258408,1.2496763746473996,0.0,7.743093734859154,0.018081672489643097,1.2525359457779865
0.01,0.012431999668478966,1.2131853113397155,0.0,2071.1470565064064,4.83654260635376,4.894530860204301
0.02,0.018653269857168198,1.2350430902135545,0.0,4237.475318425157,9.895352363586426,10.69801850954796
0.03,-0.008952419273555279,1.0415338459568415,0.0,6407.913830068757,14.963760375976562,16.59895284072516
0.04,0.01755327358841896,1.0419519087323965,0.0,10756.991341653937,25.119726181030273,26.32106357447376
0.05,0.05009336769580841,1.1980170805194645,0.0,,,
0.060000000000000005,-0.01823870837688446,1.0107722541596635,0.0,,,
0.07,-0.007252612616866827,1.0374505306028785,0.0,,,
0.08,0.020776106044650078,1.1674055346599375,0.0,,,
0.09,0.01007651723921299,1.1015255824266974,0.0,,,
0.09999999999999999,-0.00619535893201828,1.1472031539025684,0.0,,,
0.10999999999999999,-0.016177034005522728,1.1701889955322964,0.0,,,
0.11999999999999998,0.019233563914895058,1.1248381545221064,0.0,,,
0.12999999999999998,0.010768331587314606,1.1575536053769515,0.0,,,
0.13999999999999999,-0.021209677681326866,1.2311728835826325,0.0,,,
0.15,-0.006131285801529884,1.1367151603186734,0.0,,,
0.16,-0.014299324713647366,1.1845798144292126,0.0,,,
0.17,0.03426666930317879,1.2298757473245374,0.0,,,
0.18000000000000002,-0.011897772550582886,1.2103050817104655,0.0,,,
0.19000000000000003,0.01859625056385994,1.1574867370786506,0.0,,,
0.20000000000000004,0.006343417800962925,1.2527430744093084,0.0,,,
0.21000000000000005,-0.045112449675798416,1.2744518946349004,0.0,,,
0.22000000000000006,0.018674137070775032,1.2078695534471515,0.0,,,
0.23000000000000007,0.009119548834860325,1.2107470648528935,0.0,,,
0.24000000000000007,0.009045565500855446,1.1591475716421384,0.0,,,
0.25000000000000006,0.00018249033018946648,1.1465779624956915,0.0,,,
0.26000000000000006,0.005606708116829395,1.1297130165616456,0.0,,,
0.2700000000000001,-0.019376536831259727,1.1722570199773066,0.0,,,
0.2800000000000001,0.04076501727104187,1.1403189810457954,0.0,,,
0.2900000000000001,0.0030065402388572693,1.0997701536851265,0.0,,,
0.3000000000000001,1.5179507499851752e-05,1.1009754139886454,0.0,,,
0.3100000000000001,0.055021971464157104,1.0843491280786164,0.0,,,
0.3200000000000001,-0.06735020130872726,1.2311277610723974,0.0,,,
0.3300000000000001,0.021220626309514046,1.1489906576815365,0.0,,,
0.34000000000000014,0.002939939731732011,1.1451356731022604,0.0,,,
0.35000000000000014,0.008012956008315086,1.1902690562317975,0.0,,,
0.36000000000000015,0.04707048460841179,1.1259923122236726,0.0,,,
0.37000000000000016,0.038553956896066666,1.0822664252266625,0.0,,,
0.38000000000000017,-0.02670183964073658,1.1271421207676255,0.0,,,
0.3900000000000002,-0.03737834095954895,1.0848867926885315,0.0,,,
0.4000000000000002,0.03998729586601257,1.2104959010007386,0.0,,,
0.4100000000000002,-0.021510669961571693,1.0260160515934404,0.0,,,
0.4200000000000002,0.0062684533186256886,1.2679178289659785,0.0,,,
0.4300000000000002,0.0385129414498806,1.1647786434616485,0.0,,,
0.4400000000000002,0.03478454798460007,1.0716729645706495,0.0,,,
0.45000000000000023,0.026105554774403572,1.2070758321827684,0.0,,,
0.46000000000000024,0.018081672489643097,1.2525359457779865,0.0,,,
0.47000000000000025,0.009134483523666859,1.1652146465123585,0.0,,,
0.48000000000000026,-0.0031387994531542063,1.2306395681303315,0.0,,,
0.49000000000000027,-0.028412895277142525,1.1713002053024335,0.0,,,
0.5000000000000002,-0.02809366025030613,1.1776793322313894,0.0,,,
0.5100000000000002,-0.050882358103990555,1.1412410024597646,0.0,,,
0.5200000000000002,0.04815983399748802,1.1848761007916015,0.0,,,
0.5300000000000002,0.04357553645968437,1.1169525881249254,0.0,,,
0.5400000000000003,-0.003744920250028372,1.0901177420076396,0.0,,,
0.5500000000000003,-0.04660423472523689,1.0835325737367645,0.0,,,
0.5600000000000003,0.014373012818396091,1.1331254743537935,0.0,,,
0.5700000000000003,-0.0014288853853940964,1.1419939503715255,0.0,,,
0.5800000000000003,-0.000636325275991112,1.1088810952397865,0.0,,,
0.5900000000000003,0.012150912545621395,1.1836034285450805,0.0,,,
0.6000000000000003,-0.03797924146056175,1.2178367354068835,0.0,,,
0.6100000000000003,0.027684012427926064,1.0839120377385034,0.0,,,
0.6200000000000003,-0.00036214859574101865,1.1587893097837625,0.0,,,
0.6300000000000003,0.0068817781284451485,1.0659168544697635,0.0,,,
0.6400000000000003,-0.013010692782700062,1.1854958557514634,0.0,,,
0.6500000000000004,0.010526672005653381,1.0833928570484446,0.0,,,
0.6600000000000004,-0.012704852968454361,1.0764037607642565,0.0,,,
0.6700000000000004,0.035943351686000824,1.0503474138597084,0.0,,,
0.6800000000000004,0.03597383201122284,1.1860780992269115,0.0,,,
0.6900000000000004,-0.026901861652731895,1.1722146156905795,0.0,,,
0.7000000000000004,-0.021993150934576988,1.0534152009110216,0.0,,,
0.7100000000000004,-0.03762960806488991,1.1514642410739655,0.0,,,
0.7200000000000004,-0.0008469118620269,1.0560589450950604,0.0,,,
0.7300000000000004,-0.0013933917507529259,1.0862872214399364,0.0,,,
0.7400000000000004,0.03249654918909073,1.0511226512042364,0.0,,,
0.7500000000000004,-0.017127111554145813,1.1086310186770354,0.0,,,
0.7600000000000005,-0.04251178726553917,1.0282515186065535,0.0,,,
0.7700000000000005,-0.009523284621536732,1.2089079148272706,0.0,,,
0.7800000000000005,-0.005727767013013363,1.2103164982492005,0.0,,,
0.7900000000000005,0.018786102533340454,1.1697915912554024,0.0,,,
0.8000000000000005,-0.04832819476723671,1.2212589788036605,0.0,,,
0.8100000000000005,-0.02741166204214096,1.1013543343456835,0.0,,,
0.8200000000000005,-0.03839453309774399,1.1443408645484734,0.0,,,
0.8300000000000005,-0.019333284348249435,1.2365440932347624,0.0,,,
0.8400000000000005,-0.057386115193367004,1.2335518727969765,0.0,,,
0.8500000000000005,-0.01915685459971428,1.2165227461630375,0.0,,,
0.8600000000000005,0.02719181403517723,1.1827607792575494,0.0,,,
0.8600000000000005,-0.03821105509996414,1.2584431891059256,0.0,,,
0.8700000000000006,0.03390272706747055,1.0564884244093504,0.05,,,
0.8800000000000006,0.029535144567489624,1.0512014796859734,0.1,,,
