Time(s),Velocity(rad/s)
0.01,0.0
0.02,0.0
0.03,0.0
0.04,-0.002530541969463229
0.05,0.0
0.060000000000000005,0.0
0.07,0.0
0.08,0.0
0.09,0.0
0.09999999999999999,0.0
0.10999999999999999,0.0
0.11999999999999998,0.0
0.12999999999999998,0.0
0.13999999999999999,0.0
0.15,0.0
0.16,0.0
0.17,0.0
0.18000000000000002,0.0
0.19000000000000003,0.0
0.20000000000000004,0.0
0.21000000000000005,0.0
0.22000000000000006,0.0
0.23000000000000007,0.0
0.24000000000000007,0.002531365491449833
0.25000000000000006,0.0
0.26000000000000006,0.002531365491449833
0.2700000000000001,0.0
0.2800000000000001,0.02784491330385208
0.2900000000000001,0.040501754730939865
0.3000000000000001,0.0430331788957119
0.3100000000000001,0.04050184786319733
0.3200000000000001,0.06075228378176689
0.3300000000000001,0.06075228378176689
0.34000000000000014,0.0911286249756813
0.35000000000000014,0.09112940728664398
0.36000000000000015,0.13163067400455475
0.37000000000000016,0.1468186378479004
0.38000000000000017,0.15694396197795868
0.3900000000000002,0.15694396197795868
0.4000000000000002,0.23793388903141022
0.4100000000000002,0.2531423270702362
0.4200000000000002,0.2556602656841278
0.4300000000000002,0.33667534589767456
0.4400000000000002,0.3645176291465759
0.45000000000000023,0.36198708415031433
0.46000000000000024,0.36198708415031433
0.47000000000000025,0.43539172410964966
0.48000000000000026,0.44045281410217285
0.49000000000000027,0.44045281410217285
0.5000000000000002,0.5164068341255188
0.5100000000000002,0.4834972023963928
0.5200000000000002,0.5239858627319336
0.5300000000000002,0.5239858627319336
0.5400000000000003,0.5822135210037231
0.5500000000000003,0.5518344044685364
0.5600000000000003,0.5999398827552795
0.5700000000000003,0.6125925779342651
0.5800000000000003,0.6151105165481567
0.5900000000000003,0.5999524593353271
0.6000000000000003,0.6784119009971619
0.6100000000000003,0.6328369379043579
0.6200000000000003,0.6505381464958191
0.6300000000000003,0.6632286310195923
0.6400000000000003,0.6682897210121155
0.6500000000000004,0.6758939027786255
0.6600000000000004,0.6758687496185303
0.6700000000000004,0.7340837717056274
0.6800000000000004,0.7062352299690247
0.6900000000000004,0.7113214731216431
0.7000000000000004,0.7239615321159363
0.7100000000000004,0.7239615321159363
0.7200000000000004,0.7518101334571838
0.7300000000000004,0.7518101334571838
0.7400000000000004,0.7341340780258179
0.7500000000000004,0.774572491645813
0.7600000000000005,0.774572491645813
0.7700000000000005,0.7214436531066895
0.7800000000000005,0.7846946120262146
0.7900000000000005,0.7670186161994934
0.8000000000000005,0.8176294565200806
0.8100000000000005,0.7670186161994934
0.8200000000000005,0.7594143748283386
0.8300000000000005,0.8606864213943481
0.8400000000000005,0.8201977610588074
0.8500000000000005,0.8226653933525085
0.8600000000000005,0.7973850965499878
0.8700000000000006,0.8327874541282654
0.8800000000000006,0.8024210333824158
0.8900000000000006,0.8024713397026062
0.9000000000000006,0.8454779982566833
0.9100000000000006,0.8885350227355957
0.9200000000000006,0.8201473951339722
0.9300000000000006,0.8556001782417297
0.9400000000000006,0.850564181804657
0.9500000000000006,0.8581180572509766
0.9600000000000006,0.8581180572509766
0.9700000000000006,0.8455283045768738
0.9800000000000006,0.8353557586669922
0.9900000000000007,0.8783624768257141
1.0000000000000007,0.8783624768257141
1.0100000000000007,0.863254725933075
1.0200000000000007,0.8631540536880493
1.0300000000000007,0.8859162926673889
1.0400000000000007,0.9315416216850281
1.0500000000000007,0.8581180572509766
1.0600000000000007,0.9290235638618469
1.0700000000000007,0.8656718730926514
1.0800000000000007,0.8656718730926514
1.0900000000000007,0.8454276323318481
1.1000000000000008,0.9011247158050537
1.1100000000000008,0.9011247158050537
1.1200000000000008,0.875844419002533
1.1300000000000008,0.875844419002533
1.1400000000000008,0.9315416216850281
1.1500000000000008,0.9315416216850281
1.1600000000000008,0.9037433862686157
1.1700000000000008,0.8631540536880493
1.1800000000000008,0.9213690161705017
1.1900000000000008,0.9164338707923889
1.2000000000000008,0.9315416216850281
1.2100000000000009,0.9061606526374817
