Time(s),MotorTorque(Nm),FutekTorque(Nm),MotorCurrent(A),TorqueforKtau(Nm),FutekforKtau(Nm)
0.0,0.05779697000980377,0.8201084299619541,0.011835211722684992,0.0009870566576719285,0.021694338922471152
0.0,0.01874801144003868,0.8338925413718441,1.6482767841512922,0.13746628379821776,0.11759592814949626
0.01,-0.02089270018041134,0.876241376339624,3.288830544451158,0.27428846740722657,0.2780547255116401
0.02,-0.06357363611459732,0.903068611431084,4.9833575827326415,0.41561202239990236,0.42345210953908813
0.03,-0.02218104526400566,0.828766515480154,6.918338620119529,0.5769894409179688,0.5942514901369902
0.04,0.04659808799624443,0.8047906968487539,8.384662966648166,0.6992808914184571,0.7095387579081732
0.05,0.05787131190299988,0.811683024376054,10.078986371449714,0.8405874633789062,0.8355102771751205
0.060000000000000005,-0.009772210381925106,0.757551777789794,,,
0.07,0.036378271877765656,0.7813427572226339,,,
0.08,-0.004528988152742386,0.774878821720224,,,
0.09,0.03928935155272484,0.784337152239234,,,
0.09999999999999999,0.0012126018991693854,0.7971008425441639,,,
0.10999999999999999,0.01033344492316246,0.854889187038304,,,
0.11999999999999998,0.014531833119690418,0.8268213547377139,,,
0.12999999999999998,-0.01304543949663639,0.7805832855744539,,,
0.13999999999999999,-0.026384787634015083,0.796604494931574,,,
0.15,0.01072604674845934,0.8519170814544741,,,
0.16,-0.003461864311248064,0.7567428344737639,,,
0.17,-0.015445205383002758,0.7796672442522039,,,
0.18000000000000002,-0.011336415074765682,0.797602082959064,,,
0.19000000000000003,-0.05112207680940628,0.8047140429458239,,,
0.20000000000000004,0.010872541926801205,0.8042905437232539,,,
0.21000000000000005,0.07742305845022202,0.8358708644410839,,,
0.22000000000000006,0.004238552413880825,0.775414855396034,,,
0.23000000000000007,0.05660627409815788,0.7277709210343639,,,
0.24000000000000007,-0.025577113032341003,0.8155537746516739,,,
0.25000000000000006,0.009162144735455513,0.860643666205084,,,
0.26000000000000006,-0.009517279453575611,0.775254480209054,,,
0.2700000000000001,-0.05191386118531227,0.782189212023084,,,
0.2800000000000001,0.003997319377958775,0.796920352503214,,,
