Time(s),MotorTorque(Nm),FutekTorque(Nm),MotorCurrent(A),TorqueforKtau(Nm),FutekforKtau(Nm)
0.0,-0.010839827358722687,1.310096720600022,-0.02389826541610187,-0.001993115335702896,0.03651773158106449
0.0,-0.037998273968696594,1.2769088424994621,1.631066393223312,0.13603093719482423,0.12821913054159167
0.01,0.014660868793725967,1.312409928805472,3.2636680420068243,0.2721899147033692,0.2835184591645759
0.02,0.014594304375350475,1.2490562935007121,5.385116833291179,0.4491187438964844,0.4464472475149599
0.03,-0.05900063365697861,1.3113949441475221,7.138898652806271,0.595384147644043,0.6057356213260635
0.04,-0.06663602590560913,1.303452838701372,8.368892258019756,0.6979656143188476,0.6996853934249203
0.05,0.09479091316461563,1.3072154036813721,10.54756493877164,0.8796669158935547,0.8703120798469023
0.060000000000000005,-0.036507319658994675,1.2540110713113921,,,
0.07,-0.02385292947292328,1.334802110421012,,,
0.08,0.09810871630907059,1.337189797950582,,,
0.09,0.024646271020174026,1.3001724865717221,,,
0.09999999999999999,0.016878511756658554,1.217834234641252,,,
0.10999999999999999,0.04500744491815567,1.278764845510832,,,
0.11999999999999998,-0.13509975373744965,1.275254531672392,,,
0.12999999999999998,0.00806867890059948,1.374265279312522,,,
0.13999999999999999,-0.023770321160554886,1.3763811444912721,,,
0.15,-0.03932609409093857,1.169543363084637,,,
0.16,-0.12675848603248596,1.274830488805122,,,
0.17,-0.08564317971467972,1.207597948554212,,,
0.18000000000000002,0.01742827519774437,1.206799334487522,,,
0.19000000000000003,-0.0075554619543254375,1.366771680745222,,,
0.20000000000000004,0.037665944546461105,1.196170536925899,,,
0.21000000000000005,0.08396543562412262,1.375627109290112,,,
0.22000000000000006,0.04570245370268822,1.325801528740782,,,
0.23000000000000007,0.17422552406787872,1.317991528957132,,,
0.24000000000000007,0.02191568724811077,1.363812622634232,,,
0.25000000000000006,-0.024484999477863312,1.369369758774322,,,
0.26000000000000006,0.08175158500671387,1.310502279547442,,,
0.2700000000000001,0.15853038430213928,1.273731782863122,,,
0.2800000000000001,0.07407492399215698,1.249693445091032,,,
0.2900000000000001,0.024746913462877274,1.299007455976122,,,
0.3000000000000001,0.0488717183470726,1.421251403585222,,,
0.3100000000000001,0.024779057130217552,1.3312825546226421,,,
0.3200000000000001,-0.07519396394491196,1.338202064385022,,,
0.3300000000000001,0.049955978989601135,1.236338269350722,,,
0.34000000000000014,0.002219588030129671,1.2979451742291321,,,
0.35000000000000014,-0.020810503512620926,1.214528874855332,,,
0.36000000000000015,-0.07118269056081772,1.304204699323732,,,
0.37000000000000016,-0.013575206510722637,1.268463865704302,,,
