Time(s),Velocity(rad/s)
0.01,0.0
0.02,-0.005062720738351345
0.03,0.007591625675559044
0.04,-0.005062720738351345
0.05,0.00759408064186573
0.060000000000000005,-0.0025313603691756725
0.07,0.00759408064186573
0.08,-0.0025313603691756725
0.09,0.0025313603691756725
0.09999999999999999,0.01012544147670269
0.10999999999999999,0.01012544147670269
0.11999999999999998,0.0
0.12999999999999998,0.0
0.13999999999999999,0.002531362697482109
0.15,0.0
0.16,0.0025313596706837416
0.17,0.0025313596706837416
0.18000000000000002,0.0
0.19000000000000003,0.0025313596706837416
0.20000000000000004,0.0
0.21000000000000005,0.0
0.22000000000000006,0.005062719341367483
0.23000000000000007,0.0
0.24000000000000007,0.0
0.25000000000000006,0.007594084832817316
0.26000000000000006,0.022782156243920326
0.2700000000000001,0.01771959662437439
0.2800000000000001,0.022782156243920326
0.2900000000000001,0.03543879836797714
0.3000000000000001,0.03290786221623421
0.3100000000000001,0.03290786221623421
0.3200000000000001,0.03290766850113869
0.3300000000000001,0.0506269671022892
0.34000000000000014,0.11391137540340424
0.35000000000000014,0.11391137540340424
0.36000000000000015,0.1012539342045784
0.37000000000000016,0.14175599813461304
0.38000000000000017,0.21769900619983673
0.3900000000000002,0.22022953629493713
0.4000000000000002,0.22022953629493713
0.4100000000000002,0.2860425114631653
0.4200000000000002,0.2860425114631653
0.4300000000000002,0.34679755568504333
0.4400000000000002,0.34679755568504333
0.45000000000000023,0.3974209725856781
0.46000000000000024,0.43792852759361267
0.47000000000000025,0.4834845960140228
0.48000000000000026,0.5037415027618408
0.49000000000000027,0.5037415027618408
0.5000000000000002,0.5037415027618408
0.5100000000000002,0.5341206192970276
0.5200000000000002,0.5341206192970276
0.5300000000000002,0.5341206192970276
0.5400000000000003,0.5341206192970276
0.5500000000000003,0.5948787927627563
0.5600000000000003,0.5948662161827087
0.5700000000000003,0.6226896047592163
0.5800000000000003,0.6176536679267883
0.5900000000000003,0.6429590582847595
0.6000000000000003,0.6429590582847595
0.6100000000000003,0.6505884528160095
0.6200000000000003,0.6733506917953491
0.6300000000000003,0.6834729909896851
0.6400000000000003,0.7138394713401794
0.6500000000000004,0.7745976448059082
0.6600000000000004,0.7745976448059082
0.6700000000000004,0.6859908699989319
0.6800000000000004,0.6859908699989319
0.6900000000000004,0.769536554813385
0.7000000000000004,0.769536554813385
0.7100000000000004,0.7391700148582458
0.7200000000000004,0.7746227979660034
0.7300000000000004,0.7289974689483643
0.7400000000000004,0.7770903706550598
0.7500000000000004,0.7720544934272766
0.7600000000000005,0.784744918346405
0.7700000000000005,0.815111517906189
0.7800000000000005,0.8049893379211426
0.7900000000000005,0.7872629165649414
0.8000000000000005,0.774572491645813
0.8100000000000005,0.8784127831459045
0.8200000000000005,0.8049893379211426
0.8300000000000005,0.8049893379211426
0.8400000000000005,0.7999030351638794
0.8500000000000005,0.8581684827804565
0.8600000000000005,0.815111517906189
0.8700000000000006,0.8353557586669922
0.8800000000000006,0.8201473951339722
0.8900000000000006,0.8353557586669922
0.9000000000000006,0.8480463027954102
0.9100000000000006,0.8808804750442505
0.9200000000000006,0.9390954375267029
0.9300000000000006,0.9390954375267029
0.9400000000000006,0.8884342908859253
0.9500000000000006,0.8681898713111877
0.9600000000000006,0.8681898713111877
0.9700000000000006,0.9087793231010437
0.9800000000000006,0.9011247158050537
0.9900000000000007,0.8859162926673889
1.0000000000000007,0.8859162926673889
1.0100000000000007,0.9290235638618469
1.0200000000000007,0.9138152003288269
1.0300000000000007,0.9340596199035645
1.0400000000000007,0.8910529017448425
1.0500000000000007,1.0125188827514648
1.0600000000000007,0.8960888385772705
1.0700000000000007,0.8606360554695129
1.0800000000000007,0.9012254476547241
1.0900000000000007,0.9012254476547241
1.1000000000000008,0.9037433862686157
1.1100000000000008,0.9315416216850281
1.1200000000000008,0.9315416216850281
1.1300000000000008,0.944232165813446
1.1400000000000008,0.9745482802391052
1.1500000000000008,0.9239877462387085
