Time(s),Velocity(rad/s)
0.01,0.0
0.02,0.005062720738351345
0.03,0.0025313603691756725
0.04,0.0
0.05,0.002530541969463229
0.060000000000000005,0.0025313603691756725
0.07,0.0025313603691756725
0.08,-0.0025313603691756725
0.09,0.005062720738351345
0.09999999999999999,0.00759408064186573
0.10999999999999999,-0.00759408064186573
0.11999999999999998,-0.00759408064186573
0.12999999999999998,0.0
0.13999999999999999,0.0
0.15,0.0
0.16,0.0
0.17,0.01012544147670269
0.18000000000000002,0.01012544147670269
0.19000000000000003,-0.0025313596706837416
0.20000000000000004,-0.002531365491449833
0.21000000000000005,0.0
0.22000000000000006,0.0
0.23000000000000007,0.0
0.24000000000000007,-0.002531353384256363
0.25000000000000006,-0.002531353384256363
0.26000000000000006,0.015188169665634632
0.2700000000000001,0.010125413537025452
0.2800000000000001,0.01265684049576521
0.2900000000000001,0.01771949976682663
0.3000000000000001,0.058221157640218735
0.3100000000000001,0.04303298145532608
0.3200000000000001,0.06328440457582474
0.3300000000000001,0.06328440457582474
0.34000000000000014,0.07594144344329834
0.35000000000000014,0.07594144344329834
0.36000000000000015,0.13416121900081635
0.37000000000000016,0.1341627836227417
0.38000000000000017,0.17972514033317566
0.3900000000000002,0.17972828447818756
0.4000000000000002,0.2379464954137802
0.4100000000000002,0.2657950520515442
0.4200000000000002,0.2784477472305298
0.4300000000000002,0.32147952914237976
0.4400000000000002,0.34173649549484253
0.45000000000000023,0.3797008693218231
0.46000000000000024,0.3872925341129303
0.47000000000000025,0.45564863085746765
0.48000000000000026,0.4834845960140228
0.49000000000000027,0.473356157541275
0.5000000000000002,0.5113331079483032
0.5100000000000002,0.5113331079483032
0.5200000000000002,0.5315901041030884
0.5300000000000002,0.5315901041030884
0.5400000000000003,0.574621856212616
0.5500000000000003,0.5771524310112
0.5600000000000003,0.5948662161827087
0.5700000000000003,0.6556243896484375
0.5800000000000003,0.6429590582847595
0.5900000000000003,0.7087783813476562
0.6000000000000003,0.6758687496185303
0.6100000000000003,0.6758687496185303
0.6200000000000003,0.6961130499839783
0.6300000000000003,0.7062352299690247
0.6400000000000003,0.6935951113700867
0.6500000000000004,0.7189005613327026
0.6600000000000004,0.736601710319519
0.6700000000000004,0.7062352299690247
0.6800000000000004,0.7062352299690247
0.6900000000000004,0.7670186161994934
0.7000000000000004,0.8353557586669922
0.7100000000000004,0.769536554813385
0.7200000000000004,0.7897809743881226
0.7300000000000004,0.7644503116607666
0.7400000000000004,0.756896436214447
0.7500000000000004,0.7973850965499878
0.7600000000000005,0.8783624768257141
0.7700000000000005,0.8075072169303894
0.7800000000000005,0.8075072169303894
0.7900000000000005,0.8378737568855286
0.8000000000000005,0.807456910610199
0.8100000000000005,0.8150610327720642
0.8200000000000005,0.815111517906189
0.8300000000000005,0.8834487795829773
0.8400000000000005,0.847995936870575
0.8500000000000005,0.9036930203437805
0.8600000000000005,0.8454779982566833
0.8700000000000006,0.8454779982566833
0.8800000000000006,0.8454779982566833
0.8900000000000006,0.8657223582267761
0.9000000000000006,0.8657223582267761
0.9100000000000006,0.8885350227355957
0.9200000000000006,0.8809811472892761
0.9300000000000006,0.9290235638618469
0.9400000000000006,0.8834990859031677
0.9500000000000006,0.8987074494361877
0.9600000000000006,0.8935708403587341
0.9700000000000006,0.9062613248825073
0.9800000000000006,0.8733265995979309
0.9900000000000007,0.9745482802391052
1.0000000000000007,0.8783624768257141
1.0100000000000007,0.9365774393081665
1.0200000000000007,0.9417141675949097
1.0300000000000007,0.9290235638618469
1.0400000000000007,0.9163331985473633
1.0500000000000007,0.9340596199035645
1.0600000000000007,0.9340596199035645
1.0700000000000007,0.9062613248825073
1.0800000000000007,0.9062613248825073
1.0900000000000007,0.9594405293464661
1.1000000000000008,0.9745482802391052
1.1100000000000008,0.9138152003288269
1.1200000000000008,0.9138152003288269
1.1300000000000008,0.9239877462387085
1.1400000000000008,1.0352813005447388
1.1500000000000008,1.0352813005447388
